replication,station,state,start_time_h,end_time_h,product,batch_id,batch_volume_m3
0,aserradero,OFF_SHIFT,0.0,7.0,,-1,0.0
0,bano,OFF_SHIFT,0.0,7.0,,-1,0.0
0,drymill,OFF_SHIFT,0.0,7.0,,-1,0.0
0,aserradero,IDLE,7.0,9.447290788717929,,-1,0.0
0,aserradero,BUSY,9.447290788717929,10.879254575231847,P3,1,28.926894262871922
0,secado,IDLE,0.0,10.879254575231847,,-1,0.0
0,aserradero,IDLE,10.879254575231847,13.5008512247959,,-1,0.0
0,aserradero,SETUP,13.5008512247959,13.9908512247959,P2,-1,0.0
0,aserradero,BUSY,13.9908512247959,15.484781670592309,P2,2,30.0
0,aserradero,BUSY,15.484781670592309,16.67559919696572,P2,3,23.318091551939787
0,secado,BUSY,10.879254575231847,17.088130648302652,P3,1,14.463447131435961
0,drymill,IDLE,7.0,17.088130648302652,,-1,0.0
0,aserradero,IDLE,16.67559919696572,18.023054764772915,,-1,0.0
0,drymill,BUSY,17.088130648302652,18.051589602041865,P3,1,14.029543717492881
0,impregnado,IDLE,0.0,18.051589602041865,,-1,0.0
0,secado,SETUP,17.088130648302652,18.498130648302652,P2,-1,0.0
0,aserradero,SETUP,18.023054764772915,18.513054764772914,P1,-1,0.0
0,impregnado,BUSY,18.051589602041865,19.32720489428921,P3,1,13.328066531618237
0,aserradero,BUSY,18.513054764772914,19.626816326308273,P1,4,22.012355018116182
0,bano,IDLE,7.0,19.626816326308273,,-1,0.0
0,bano,BUSY,19.626816326308273,20.065254592229454,P1,1,11.006177509058091
0,aserradero,BUSY,19.626816326308273,21.05841977559653,P1,5,30.0
0,bano,IDLE,20.065254592229454,21.05841977559653,,-1,0.0
0,aserradero,SETUP,21.05841977559653,21.54841977559653,P3,-1,0.0
0,bano,BUSY,21.05841977559653,21.635652986807397,P1,2,15.0
0,drymill,IDLE,18.051589602041865,23.0,,-1,0.0
0,bano,IDLE,21.635652986807397,23.0,,-1,0.0
0,aserradero,BUSY,21.54841977559653,23.08205475994108,P3,6,30.0
0,secado,BUSY,18.498130648302652,23.771595475628725,P2,2,26.659045775969894
0,secado,DOWN,23.771595475628725,25.380029599067402,,-1,0.0
0,secado,BUSY,25.380029599067402,30.490607501985423,P2,2,26.659045775969894
0,drymill,OFF_SHIFT,23.0,31.0,,-1,0.0
0,bano,OFF_SHIFT,23.0,31.0,,-1,0.0
0,aserradero,OFF_SHIFT,23.08205475994108,31.0,,-1,0.0
0,aserradero,SETUP,31.0,31.49,P1,-1,0.0
0,drymill,SETUP,31.0,31.59,P2,-1,0.0
0,secado,SETUP,30.490607501985423,31.900607501985423,P3,-1,0.0
0,aserradero,BUSY,31.49,33.13334200899083,P1,7,30.0
0,bano,IDLE,31.0,33.13334200899083,,-1,0.0
0,aserradero,SETUP,33.13334200899083,33.62334200899083,P3,-1,0.0
0,bano,BUSY,33.13334200899083,33.729289635571455,P1,3,15.0
0,drymill,BUSY,31.59,33.86080327593482,P2,2,25.859274402690797
0,aserradero,BUSY,33.62334200899083,35.12157344821179,P3,8,30.0
0,aserradero,SETUP,35.12157344821179,35.61157344821179,P2,-1,0.0
0,aserradero,BUSY,35.61157344821179,37.03418294754564,P2,9,30.0
0,secado,BUSY,31.900607501985423,37.369847027332995,P3,3,15.0
0,drymill,IDLE,33.86080327593482,37.369847027332995,,-1,0.0
0,drymill,SETUP,37.369847027332995,37.959847027333,P3,-1,0.0
0,aserradero,BUSY,37.03418294754564,38.59504448130513,P2,10,30.0
0,drymill,BUSY,37.959847027333,39.10464890703563,P3,3,14.549999999999999
0,impregnado,IDLE,19.32720489428921,39.10464890703563,,-1,0.0
0,aserradero,BUSY,38.59504448130513,40.16480682473601,P2,11,30.0
0,impregnado,BUSY,39.10464890703563,40.40184180117319,P3,2,13.822499999999998
0,aserradero,BUSY,40.16480682473601,41.13408072449002,P2,12,19.166571842296584
0,aserradero,IDLE,41.13408072449002,42.8578569412239,,-1,0.0
0,secado,BUSY,37.369847027332995,42.976024867744606,P3,4,15.0
0,drymill,IDLE,39.10464890703563,42.976024867744606,,-1,0.0
0,aserradero,BUSY,42.8578569412239,43.15182927040931,P2,13,26.355659863472557
0,drymill,BUSY,42.976024867744606,44.16566075278062,P3,4,14.549999999999999
0,impregnado,IDLE,40.40184180117319,44.16566075278062,,-1,0.0
0,secado,SETUP,42.976024867744606,44.3860248677446,P2,-1,0.0
0,impregnado,BUSY,44.16566075278062,45.580306683862226,P3,3,13.822499999999998
0,aserradero,DOWN,43.15182927040931,45.94116019018471,,-1,0.0
0,bano,IDLE,33.729289635571455,47.0,,-1,0.0
0,drymill,IDLE,44.16566075278062,47.0,,-1,0.0
0,aserradero,BUSY,45.94116019018471,47.051419830308326,P2,13,26.355659863472557
0,bano,OFF_SHIFT,47.0,55.0,,-1,0.0
0,drymill,OFF_SHIFT,47.0,55.0,,-1,0.0
0,aserradero,OFF_SHIFT,47.051419830308326,55.0,,-1,0.0
0,aserradero,BUSY,55.0,56.6156595273065,P2,14,30.0
0,secado,BUSY,44.3860248677446,57.866733826325415,P2,5,54.58328592114829
0,aserradero,BUSY,56.6156595273065,58.33012682049381,P2,15,30.0
0,aserradero,BUSY,58.33012682049381,59.89696682322955,P2,16,30.0
0,aserradero,BUSY,59.89696682322955,61.55767246604628,P2,17,30.0
0,secado,DOWN,57.866733826325415,62.42664802845863,,-1,0.0
0,aserradero,BUSY,61.55767246604628,63.10851809585826,P2,18,30.0
0,aserradero,BUSY,63.10851809585826,64.52072480593861,P2,19,30.0
0,aserradero,BUSY,64.52072480593861,66.09810665891419,P2,20,30.0
0,aserradero,SETUP,66.09810665891419,66.58810665891419,P3,-1,0.0
0,aserradero,BUSY,66.58810665891419,68.08378072395472,P3,21,30.0
0,aserradero,SETUP,68.08378072395472,68.57378072395471,P2,-1,0.0
0,aserradero,BUSY,68.57378072395471,70.05696952703275,P2,22,30.0
0,secado,BUSY,62.42664802845863,70.15612854048375,P2,5,54.58328592114829
0,drymill,IDLE,55.0,70.15612854048375,,-1,0.0
0,aserradero,SETUP,70.05696952703275,70.54696952703274,P1,-1,0.0
0,drymill,SETUP,70.15612854048375,70.74612854048375,P2,-1,0.0
0,bano,IDLE,55.0,71.0,,-1,0.0
0,aserradero,BUSY,70.54696952703274,71.40512341924293,P1,23,14.950136569157333
0,drymill,BUSY,70.74612854048375,73.90431003950663,P2,5,40.0
0,bano,OFF_SHIFT,71.0,79.0,,-1,0.0
0,aserradero,OFF_SHIFT,71.40512341924293,79.0,,-1,0.0
0,drymill,OFF_SHIFT,73.90431003950663,79.0,,-1,0.0
0,bano,BUSY,79.0,79.27289377970484,P1,4,7.475068284578667
0,drymill,BUSY,79.0,80.1100160790922,P2,6,12.945787343513835
0,aserradero,BUSY,79.0,80.40585793934247,P1,24,28.46716172758172
0,bano,IDLE,79.27289377970484,80.40585793934247,,-1,0.0
0,bano,BUSY,80.40585793934247,80.95777473711526,P1,5,14.23358086379086
0,aserradero,IDLE,80.40585793934247,81.54795674884791,,-1,0.0
0,aserradero,SETUP,81.54795674884791,82.0379567488479,P2,-1,0.0
0,aserradero,BUSY,82.0379567488479,83.79425144135617,P2,25,30.0
0,aserradero,BUSY,83.79425144135617,85.27314091238489,P2,26,30.0
0,aserradero,SETUP,85.27314091238489,85.76314091238488,P3,-1,0.0
0,aserradero,BUSY,85.76314091238488,87.25309294483723,P3,27,30.0
0,aserradero,SETUP,87.25309294483723,87.74309294483723,P1,-1,0.0
0,aserradero,BUSY,87.74309294483723,89.18439517915893,P1,28,30.0
0,bano,IDLE,80.95777473711526,89.18439517915893,,-1,0.0
0,aserradero,SETUP,89.18439517915893,89.67439517915892,P3,-1,0.0
0,bano,BUSY,89.18439517915893,89.72703760979184,P1,6,15.0
0,aserradero,BUSY,89.67439517915892,91.1043804639907,P3,29,30.0
0,aserradero,BUSY,91.1043804639907,91.51370178982967,P3,30,8.557685675524727
0,aserradero,IDLE,91.51370178982967,92.55852333272615,,-1,0.0
0,aserradero,SETUP,92.55852333272615,93.04852333272615,P2,-1,0.0
0,aserradero,BUSY,93.04852333272615,94.53956586324905,P2,31,30.0
0,aserradero,BUSY,94.53956586324905,94.54019295972114,P2,32,0.011915406420811792
0,drymill,IDLE,80.1100160790922,95.0,,-1,0.0
0,aserradero,IDLE,94.54019295972114,95.0,,-1,0.0
0,bano,IDLE,89.72703760979184,95.0,,-1,0.0
0,secado,BUSY,70.15612854048375,98.63659794475444,P2,6,80.0
0,drymill,OFF_SHIFT,95.0,103.0,,-1,0.0
0,aserradero,OFF_SHIFT,95.0,103.0,,-1,0.0
0,bano,OFF_SHIFT,95.0,103.0,,-1,0.0
0,secado,DOWN,98.63659794475444,103.29987082332605,,-1,0.0
0,aserradero,IDLE,103.0,103.86217385818865,,-1,0.0
0,secado,BUSY,103.29987082332605,104.56391142919063,P2,6,80.0
0,drymill,IDLE,103.0,104.56391142919063,,-1,0.0
0,aserradero,BUSY,103.86217385818865,104.94567994689402,P2,33,23.785304694359358
0,aserradero,IDLE,104.94567994689402,106.24674099053968,,-1,0.0
0,aserradero,SETUP,106.24674099053968,106.73674099053967,P1,-1,0.0
0,drymill,BUSY,104.56391142919063,107.63594638343228,P2,7,40.0
0,aserradero,BUSY,106.73674099053967,108.26980670220541,P1,34,30.0
0,bano,IDLE,103.0,108.26980670220541,,-1,0.0
0,aserradero,SETUP,108.26980670220541,108.75980670220541,P2,-1,0.0
0,bano,BUSY,108.26980670220541,108.88026882384959,P1,7,15.0
0,aserradero,BUSY,108.75980670220541,108.98816897336155,P2,35,3.8672458514040358
0,drymill,BUSY,107.63594638343228,110.55803282908462,P2,8,37.599999999999994
0,aserradero,IDLE,108.98816897336155,110.89514270436226,,-1,0.0
0,aserradero,BUSY,110.89514270436226,112.16458461729736,P2,36,27.297170307917682
0,aserradero,SETUP,112.16458461729736,112.65458461729736,P3,-1,0.0
0,aserradero,BUSY,112.65458461729736,114.07667948292813,P3,37,30.0
0,aserradero,SETUP,114.07667948292813,114.56667948292812,P2,-1,0.0
0,aserradero,BUSY,114.56667948292812,116.24085119514561,P2,38,30.0
0,aserradero,BUSY,116.24085119514561,117.56023042358207,P2,39,30.0
0,aserradero,BUSY,117.56023042358207,118.99326779434966,P2,40,30.0
0,drymill,IDLE,110.55803282908462,119.0,,-1,0.0
0,bano,IDLE,108.88026882384959,119.0,,-1,0.0
0,aserradero,SETUP,118.99326779434966,119.48326779434966,P1,-1,0.0
0,aserradero,BUSY,119.48326779434966,120.97253362496255,P1,41,30.0
0,drymill,OFF_SHIFT,119.0,127.0,,-1,0.0
0,bano,OFF_SHIFT,119.0,127.0,,-1,0.0
0,aserradero,OFF_SHIFT,120.97253362496255,127.0,,-1,0.0
0,bano,BUSY,127.0,127.52741640868518,P1,8,15.0
0,aserradero,BUSY,127.0,128.4401576003503,P1,42,30.0
0,bano,IDLE,127.52741640868518,128.4401576003503,,-1,0.0
0,aserradero,SETUP,128.4401576003503,128.9301576003503,P2,-1,0.0
0,aserradero,BUSY,128.9301576003503,128.99593402411782,P2,43,9.842050160093535
0,bano,BUSY,128.4401576003503,129.05627375808376,P1,9,15.0
0,secado,BUSY,104.56391142919063,136.32913779570262,P2,7,80.0
0,drymill,IDLE,127.0,136.32913779570262,,-1,0.0
0,aserradero,DOWN,128.99593402411782,137.50714035721356,,-1,0.0
0,aserradero,BUSY,137.50714035721356,137.98387965613148,P2,43,9.842050160093535
0,drymill,BUSY,136.32913779570262,139.46149145376017,P2,9,40.0
0,aserradero,BUSY,137.98387965613148,139.54418186995795,P2,44,30.0
0,aserradero,BUSY,139.54418186995795,139.58868079601228,P2,45,30.0
0,drymill,BUSY,139.46149145376017,142.08549589204475,P2,10,37.599999999999994
0,bano,IDLE,129.05627375808376,143.0,,-1,0.0
0,drymill,IDLE,142.08549589204475,143.0,,-1,0.0
0,aserradero,DOWN,139.58868079601228,147.7618515266911,,-1,0.0
0,aserradero,BUSY,147.7618515266911,149.15570590766075,P2,45,30.0
0,secado,BUSY,136.32913779570262,165.89952374137613,P2,8,80.0
0,bano,OFF_SHIFT,143.0,175.0,,-1,0.0
0,drymill,OFF_SHIFT,143.0,175.0,,-1,0.0
0,aserradero,OFF_SHIFT,149.15570590766075,175.0,,-1,0.0
0,aserradero,SETUP,175.0,175.49,P1,-1,0.0
0,aserradero,BUSY,175.49,177.06980624054387,P1,46,30.0
0,bano,IDLE,175.0,177.06980624054387,,-1,0.0
0,aserradero,SETUP,177.06980624054387,177.55980624054388,P2,-1,0.0
0,bano,BUSY,177.06980624054387,177.71324334592694,P1,10,15.0
0,drymill,BUSY,175.0,177.9896468574089,P2,11,40.0
0,aserradero,BUSY,177.55980624054388,179.28155404364222,P2,47,30.0
0,aserradero,BUSY,179.28155404364222,180.77419136126545,P2,48,30.0
0,drymill,BUSY,177.9896468574089,180.87167535476874,P2,12,37.599999999999994
0,aserradero,BUSY,180.77419136126545,182.16623402155258,P2,49,30.0
0,aserradero,SETUP,182.16623402155258,182.6562340215526,P3,-1,0.0
0,aserradero,BUSY,182.6562340215526,184.0402965133376,P3,50,30.0
0,aserradero,SETUP,184.0402965133376,184.53029651333762,P2,-1,0.0
0,secado,BUSY,165.89952374137613,184.63813012372017,P2,9,45.579673141834
0,drymill,IDLE,180.87167535476874,184.63813012372017,,-1,0.0
0,aserradero,BUSY,184.53029651333762,185.86048020993277,P2,51,30.0
0,aserradero,SETUP,185.86048020993277,186.35048020993278,P1,-1,0.0
0,aserradero,BUSY,186.35048020993278,187.71032931087,P1,52,30.0
0,bano,IDLE,177.71324334592694,187.71032931087,,-1,0.0
0,drymill,BUSY,184.63813012372017,187.72870522748786,P2,13,40.0
0,drymill,BUSY,187.72870522748786,188.04492665422853,P2,14,4.212282947578977
0,bano,BUSY,187.71032931087,188.33146030576347,P1,11,15.0
0,aserradero,BUSY,187.71032931087,189.26766736061816,P1,53,30.0
0,bano,IDLE,188.33146030576347,189.26766736061816,,-1,0.0
0,bano,BUSY,189.26766736061816,189.89033508889764,P1,12,15.0
0,aserradero,BUSY,189.26766736061816,190.7814391679155,P1,54,30.0
0,bano,IDLE,189.89033508889764,190.7814391679155,,-1,0.0
0,drymill,IDLE,188.04492665422853,191.0,,-1,0.0
0,aserradero,SETUP,190.7814391679155,191.2714391679155,P3,-1,0.0
0,bano,BUSY,190.7814391679155,191.39445356918648,P1,13,15.0
0,aserradero,BUSY,191.2714391679155,192.97269698414678,P3,55,30.0
0,drymill,OFF_SHIFT,191.0,199.0,,-1,0.0
0,bano,OFF_SHIFT,191.39445356918648,199.0,,-1,0.0
0,aserradero,OFF_SHIFT,192.97269698414678,199.0,,-1,0.0
0,aserradero,BUSY,199.0,200.4519544216226,P3,56,30.0
0,aserradero,SETUP,200.4519544216226,200.9419544216226,P2,-1,0.0
0,aserradero,BUSY,200.9419544216226,202.36540146452657,P2,57,30.0
0,secado,BUSY,184.63813012372017,202.64853779963528,P2,10,45.0
0,drymill,IDLE,199.0,202.64853779963528,,-1,0.0
0,aserradero,BUSY,202.36540146452657,204.05514431820512,P2,58,30.0
0,aserradero,SETUP,204.05514431820512,204.54514431820513,P1,-1,0.0
0,drymill,BUSY,202.64853779963528,205.35563059661982,P2,15,40.0
0,drymill,BUSY,205.35563059661982,205.62404718946144,P2,16,3.6499999999999986
0,aserradero,BUSY,204.54514431820513,206.05051711755164,P1,59,30.0
0,bano,IDLE,199.0,206.05051711755164,,-1,0.0
0,bano,BUSY,206.05051711755164,206.6143901347735,P1,14,15.0
0,aserradero,BUSY,206.05051711755164,207.60934344656278,P1,60,30.0
0,bano,IDLE,206.6143901347735,207.60934344656278,,-1,0.0
0,bano,BUSY,207.60934344656278,208.23843763622827,P1,15,15.0
0,aserradero,BUSY,207.60934344656278,209.25157794109003,P1,61,30.0
0,bano,IDLE,208.23843763622827,209.25157794109003,,-1,0.0
0,bano,BUSY,209.25157794109003,209.89694493939385,P1,16,15.0
0,aserradero,BUSY,209.25157794109003,210.7095416314089,P1,62,30.0
0,bano,IDLE,209.89694493939385,210.7095416314089,,-1,0.0
0,bano,BUSY,210.7095416314089,211.3420005684172,P1,17,15.0
0,aserradero,BUSY,210.7095416314089,212.17489056414618,P1,63,30.0
0,bano,IDLE,211.3420005684172,212.17489056414618,,-1,0.0
0,bano,BUSY,212.17489056414618,212.71503491690788,P1,18,15.0
0,aserradero,BUSY,212.17489056414618,213.69885080414736,P1,64,30.0
0,bano,IDLE,212.71503491690788,213.69885080414736,,-1,0.0
0,secado,BUSY,202.64853779963528,213.99116773048706,P2,11,30.0
0,drymill,IDLE,205.62404718946144,213.99116773048706,,-1,0.0
0,bano,BUSY,213.69885080414736,214.3388074838142,P1,19,15.0
0,bano,IDLE,214.3388074838142,215.0,,-1,0.0
0,aserradero,BUSY,213.69885080414736,215.22358548611462,P1,65,30.0
0,drymill,BUSY,213.99116773048706,216.3597527137523,P2,17,29.099999999999998
0,secado,BUSY,213.99116773048706,219.34566239658147,P2,12,15.0
0,secado,SETUP,219.34566239658147,220.75566239658147,P3,-1,0.0
0,bano,OFF_SHIFT,215.0,223.0,,-1,0.0
0,aserradero,OFF_SHIFT,215.22358548611462,223.0,,-1,0.0
0,drymill,OFF_SHIFT,216.3597527137523,223.0,,-1,0.0
0,aserradero,SETUP,223.0,223.49,P2,-1,0.0
0,bano,BUSY,223.0,223.57202348373863,P1,20,15.0
0,drymill,BUSY,223.0,224.16655435134516,P2,18,14.549999999999999
0,aserradero,BUSY,223.49,225.16119218150874,P2,66,30.0
0,aserradero,BUSY,225.16119218150874,226.69241453487453,P2,67,30.0
0,aserradero,BUSY,226.69241453487453,228.1896573733924,P2,68,30.0
0,aserradero,BUSY,228.1896573733924,229.67621209076276,P2,69,29.15448125137165
0,aserradero,SETUP,229.67621209076276,230.16621209076277,P3,-1,0.0
0,aserradero,BUSY,230.16621209076277,231.60267703141707,P3,70,30.0
0,aserradero,SETUP,231.60267703141707,232.09267703141708,P1,-1,0.0
0,aserradero,BUSY,232.09267703141708,233.79188132935414,P1,71,30.0
0,bano,IDLE,223.57202348373863,233.79188132935414,,-1,0.0
0,bano,BUSY,233.79188132935414,234.40567150439787,P1,21,15.0
0,aserradero,BUSY,233.79188132935414,235.28707540830905,P1,72,30.0
0,bano,IDLE,234.40567150439787,235.28707540830905,,-1,0.0
0,aserradero,SETUP,235.28707540830905,235.77707540830906,P2,-1,0.0
0,bano,BUSY,235.28707540830905,235.9058129910368,P1,22,15.0
0,aserradero,BUSY,235.77707540830906,237.32818721121066,P2,73,30.0
0,aserradero,SETUP,237.32818721121066,237.81818721121067,P3,-1,0.0
0,aserradero,BUSY,237.81818721121067,238.7214669777687,P3,74,19.339353076326546
0,drymill,IDLE,224.16655435134516,239.0,,-1,0.0
0,aserradero,IDLE,238.7214669777687,239.0,,-1,0.0
0,bano,IDLE,235.9058129910368,239.0,,-1,0.0
0,drymill,OFF_SHIFT,239.0,247.0,,-1,0.0
0,aserradero,OFF_SHIFT,239.0,247.0,,-1,0.0
0,bano,OFF_SHIFT,239.0,247.0,,-1,0.0
0,aserradero,IDLE,247.0,247.83244714610828,,-1,0.0
0,aserradero,SETUP,247.83244714610828,248.3224471461083,P2,-1,0.0
0,aserradero,BUSY,248.3224471461083,249.61376263231577,P2,75,30.0
0,aserradero,BUSY,249.61376263231577,249.76038264889473,P2,76,2.5504570999330767
0,aserradero,IDLE,249.76038264889473,251.2715782722749,,-1,0.0
0,secado,BUSY,220.75566239658147,251.64135107070055,P3,13,80.0
0,drymill,IDLE,247.0,251.64135107070055,,-1,0.0
0,drymill,SETUP,251.64135107070055,252.23135107070055,P3,-1,0.0
0,aserradero,BUSY,251.2715782722749,252.64194002630182,P2,77,27.486389131056775
0,aserradero,IDLE,252.64194002630182,254.84559941674507,,-1,0.0
0,aserradero,SETUP,254.84559941674507,255.33559941674508,P1,-1,0.0
0,drymill,BUSY,252.23135107070055,255.38829497072382,P3,19,40.0
0,impregnado,IDLE,45.580306683862226,255.38829497072382,,-1,0.0
0,aserradero,BUSY,255.33559941674508,256.8393192127764,P1,78,30.0
0,bano,IDLE,247.0,256.8393192127764,,-1,0.0
0,aserradero,SETUP,256.8393192127764,257.3293192127764,P2,-1,0.0
0,bano,BUSY,256.8393192127764,257.5252841972813,P1,23,15.0
0,aserradero,BUSY,257.3293192127764,257.7964021637879,P2,79,9.027247588782906
0,aserradero,IDLE,257.7964021637879,257.8634075239795,,-1,0.0
0,drymill,BUSY,255.38829497072382,258.434594186726,P3,20,37.599999999999994
0,impregnado,BUSY,255.38829497072382,259.0616001232676,P3,4,38.0
0,aserradero,BUSY,257.8634075239795,259.4596463859194,P2,80,30.0
0,aserradero,SETUP,259.4596463859194,259.94964638591944,P3,-1,0.0
0,aserradero,BUSY,259.94964638591944,260.4059652064701,P3,81,8.85094998843416
0,aserradero,IDLE,260.4059652064701,260.6861871450909,,-1,0.0
0,aserradero,SETUP,260.6861871450909,261.1761871450909,P1,-1,0.0
0,aserradero,BUSY,261.1761871450909,262.6899206636402,P1,82,30.0
0,bano,IDLE,257.5252841972813,262.6899206636402,,-1,0.0
0,impregnado,BUSY,259.0616001232676,262.85724018076354,P3,5,35.71999999999999
0,drymill,IDLE,258.434594186726,263.0,,-1,0.0
0,aserradero,SETUP,262.6899206636402,263.1799206636402,P3,-1,0.0
0,aserradero,BUSY,263.1799206636402,263.30874494933005,P3,83,2.56120248761394
0,bano,BUSY,262.6899206636402,263.3440406223343,P1,24,15.0
0,secado,BUSY,251.64135107070055,270.7447973305568,P3,14,53.94851937592564
0,drymill,OFF_SHIFT,263.0,271.0,,-1,0.0
0,aserradero,OFF_SHIFT,263.30874494933005,271.0,,-1,0.0
0,bano,OFF_SHIFT,263.3440406223343,271.0,,-1,0.0
0,aserradero,IDLE,271.0,271.2094398741929,,-1,0.0
0,aserradero,SETUP,271.2094398741929,271.69943987419293,P1,-1,0.0
0,secado,BUSY,270.7447973305568,272.69392349025594,P3,15,5.70607623802405
0,aserradero,BUSY,271.69943987419293,273.2049980803746,P1,84,26.963276204892654
0,bano,IDLE,271.0,273.2049980803746,,-1,0.0
0,aserradero,IDLE,273.2049980803746,273.6266745829072,,-1,0.0
0,bano,BUSY,273.2049980803746,273.6632229271855,P1,25,13.481638102446327
0,drymill,BUSY,271.0,274.02223343382093,P3,21,40.0
0,impregnado,IDLE,262.85724018076354,274.02223343382093,,-1,0.0
0,secado,SETUP,272.69392349025594,274.10392349025597,P2,-1,0.0
0,aserradero,SETUP,273.6266745829072,274.1166745829072,P2,-1,0.0
0,aserradero,BUSY,274.1166745829072,275.3146765728837,P2,85,26.11264853410858
0,drymill,BUSY,274.02223343382093,275.4032848926497,P3,22,17.8649577455312
0,aserradero,IDLE,275.3146765728837,276.13365768164937,,-1,0.0
0,aserradero,BUSY,276.13365768164937,277.6165425616506,P2,86,29.623557000387525
0,aserradero,IDLE,277.6165425616506,277.92237858834477,,-1,0.0
0,impregnado,BUSY,274.02223343382093,278.21238142659746,P3,6,38.0
0,aserradero,BUSY,277.92237858834477,279.1923779293332,P2,87,30.0
0,aserradero,SETUP,279.1923779293332,279.6823779293332,P1,-1,0.0
0,aserradero,BUSY,279.6823779293332,279.8651291621332,P1,88,3.4260249662148965
0,bano,IDLE,273.6632229271855,279.8651291621332,,-1,0.0
0,impregnado,BUSY,278.21238142659746,279.8929795566012,P3,7,16.971709858254638
0,bano,BUSY,279.8651291621332,279.9314577282256,P1,26,1.7130124831074482
0,aserradero,IDLE,279.8651291621332,279.93667181814243,,-1,0.0
0,aserradero,SETUP,279.93667181814243,280.42667181814244,P2,-1,0.0
0,aserradero,BUSY,280.42667181814244,281.5826026423971,P2,89,24.674856745351953
0,aserradero,SETUP,281.5826026423971,282.0726026423971,P1,-1,0.0
0,aserradero,BUSY,282.0726026423971,283.50484131017464,P1,90,30.0
0,bano,IDLE,279.9314577282256,283.50484131017464,,-1,0.0
0,bano,BUSY,283.50484131017464,284.08963242048225,P1,27,15.0
0,aserradero,BUSY,283.50484131017464,285.1416276925453,P1,91,30.0
0,bano,IDLE,284.08963242048225,285.1416276925453,,-1,0.0
0,aserradero,SETUP,285.1416276925453,285.6316276925453,P2,-1,0.0
0,bano,BUSY,285.1416276925453,285.6581609341711,P1,28,15.0
0,drymill,IDLE,275.4032848926497,287.0,,-1,0.0
0,bano,IDLE,285.6581609341711,287.0,,-1,0.0
0,aserradero,BUSY,285.6316276925453,287.1787411065707,P2,92,30.0
0,drymill,OFF_SHIFT,287.0,295.0,,-1,0.0
0,bano,OFF_SHIFT,287.0,295.0,,-1,0.0
0,aserradero,OFF_SHIFT,287.1787411065707,295.0,,-1,0.0
0,aserradero,BUSY,295.0,295.50135922085195,P2,93,9.731436175745895
0,aserradero,IDLE,295.50135922085195,300.441186031305,,-1,0.0
0,aserradero,BUSY,300.441186031305,301.9887375163872,P2,94,30.0
0,aserradero,BUSY,301.9887375163872,302.01137603481214,P2,95,0.41210420678687854
0,aserradero,IDLE,302.01137603481214,302.19382646883065,,-1,0.0
0,aserradero,BUSY,302.19382646883065,303.37659092331455,P2,96,24.62433262245205
0,aserradero,SETUP,303.37659092331455,303.86659092331456,P3,-1,0.0
0,secado,BUSY,274.10392349025597,304.3012451643722,P2,16,80.0
0,drymill,IDLE,295.0,304.3012451643722,,-1,0.0
0,drymill,SETUP,304.3012451643722,304.89124516437215,P2,-1,0.0
0,aserradero,BUSY,303.86659092331456,305.39567220404984,P3,97,29.595900361526866
0,drymill,BUSY,304.89124516437215,307.8028249890175,P2,23,40.0
0,aserradero,IDLE,305.39567220404984,308.0884303903345,,-1,0.0
0,aserradero,SETUP,308.0884303903345,308.5784303903345,P2,-1,0.0
0,aserradero,BUSY,308.5784303903345,309.74065234446243,P2,98,26.219841451339335
0,aserradero,IDLE,309.74065234446243,310.47787149781345,,-1,0.0
0,drymill,BUSY,307.8028249890175,310.589286070768,P2,24,37.599999999999994
0,aserradero,SETUP,310.47787149781345,310.96787149781346,P3,-1,0.0
0,bano,IDLE,295.0,311.0,,-1,0.0
0,drymill,IDLE,310.589286070768,311.0,,-1,0.0
0,aserradero,BUSY,310.96787149781346,312.48939796391284,P3,99,30.0
0,secado,BUSY,304.3012451643722,320.5959805663905,P2,17,80.0
0,secado,DOWN,320.5959805663905,324.11675545748574,,-1,0.0
0,secado,BUSY,324.11675545748574,335.12542908011795,P2,17,80.0
0,bano,OFF_SHIFT,311.0,343.0,,-1,0.0
0,drymill,OFF_SHIFT,311.0,343.0,,-1,0.0
0,aserradero,OFF_SHIFT,312.48939796391284,343.0,,-1,0.0
0,aserradero,SETUP,343.0,343.49,P1,-1,0.0
0,aserradero,BUSY,343.49,343.74455734141577,P1,100,5.217865406386586
0,bano,IDLE,343.0,343.74455734141577,,-1,0.0
0,bano,BUSY,343.74455734141577,343.84656490956866,P1,29,2.608932703193293
0,secado,DOWN,335.12542908011795,348.2556695948155,,-1,0.0
0,aserradero,IDLE,343.74455734141577,348.83936469167634,,-1,0.0
0,aserradero,SETUP,348.83936469167634,349.32936469167635,P2,-1,0.0
0,aserradero,BUSY,349.32936469167635,350.39961801515335,P2,101,22.325145562097042
0,aserradero,BUSY,350.39961801515335,351.973979651687,P2,102,30.0
0,aserradero,SETUP,351.973979651687,352.463979651687,P1,-1,0.0
0,aserradero,BUSY,352.463979651687,353.81224197540365,P1,103,30.0
0,bano,IDLE,343.84656490956866,353.81224197540365,,-1,0.0
0,bano,BUSY,353.81224197540365,354.35088107296394,P1,30,15.0
0,secado,BUSY,348.2556695948155,354.91662512350297,P2,17,80.0
0,drymill,IDLE,343.0,354.91662512350297,,-1,0.0
0,aserradero,BUSY,353.81224197540365,355.2690842911356,P1,104,30.0
