replication,batch_id,station,product,volume_in_m3,volume_out_m3,scrap_m3,enter_buffer_time_h,start_process_time_h,end_process_time_h,setup_time_h,birth_time_h,source_aserradero_batch_id
1,400,aserradero,P2,31.181,15.438,15.743,1303.2522175327363,1303.7011520923963,1305.0599120494842,0.0,1305.0599120494842,400
1,401,aserradero,P3,2.16,1.055,1.104,1303.2522175327363,1305.5499120494842,1305.6690866074496,0.49,1305.6690866074496,401
1,402,aserradero,P1,31.694,15.837,15.857,1305.5706290145565,1306.1590866074496,1307.5908387885818,0.49,1307.5908387885818,402
1,129,bano,P1,14.507,14.017,0.49,1307.5908387885818,1307.5908387885818,1308.2270256872414,0.0,1307.5908387885818,402
1,403,aserradero,P1,29.509,14.536,14.973,1306.3383323258035,1307.5908387885818,1309.2684591040495,0.0,1309.2684591040495,403
1,63,secado,P2,85.258,82.513,2.746,1236.7536825188602,1279.3892728155286,1309.6670151445194,0.0,1236.7536825188602,374
1,130,bano,P1,14.548,14.071,0.476,1309.2684591040495,1309.2684591040495,1309.9193479811424,0.0,1309.2684591040495,403
1,95,drymill,P2,37.18,35.02,2.16,1236.7536825188602,1309.6670151445194,1312.8296136193994,0.0,1236.7536825188602,374
1,404,aserradero,P3,26.548,13.533,13.015,1311.6163880813313,1312.1063880813313,1313.4509446903337,0.49,1313.4509446903337,404
1,405,aserradero,P1,27.759,13.958,13.801,1313.8269632883878,1314.3169632883878,1315.7570412711882,0.49,1315.7570412711882,405
1,96,drymill,P2,38.384,36.256,2.128,1236.7536825188602,1312.8296136193994,1315.7828860408258,0.0,1236.7536825188602,374
1,131,bano,P1,14.597,14.374,0.224,1315.7570412711882,1315.7570412711882,1316.3927165036328,0.0,1315.7570412711882,405
1,406,aserradero,P1,27.246,13.454,13.791,1315.0174103680854,1315.7570412711882,1317.1181329403562,0.0,1317.1181329403562,406
1,132,bano,P1,13.532,13.168,0.364,1317.1181329403562,1317.1181329403562,1317.6915742099636,0.0,1317.1181329403562,406
1,407,aserradero,P1,31.046,15.635,15.411,1317.3592870842197,1317.3592870842197,1318.8138496595789,0.0,1318.8138496595789,407
1,408,aserradero,P1,2.097,1.067,1.03,1317.3592870842197,1318.8138496595789,1318.9227115499732,0.0,1318.9227115499732,408
1,133,bano,P1,15.475,15.101,0.374,1318.8138496595789,1318.8138496595789,1319.3823498637814,0.0,1318.8138496595789,407
1,64,secado,P2,82.106,80.349,1.757,1261.3250477733518,1309.6670151445194,1337.015067982487,0.0,1261.3250477733518,384
1,134,bano,P1,1.103,1.099,0.003,1318.9227115499732,1351.0,1351.0391256396588,0.0,1318.9227115499732,408
1,97,drymill,P2,41.038,38.453,2.586,1261.3250477733518,1351.0,1353.9802951664378,0.0,1261.3250477733518,384
1,409,aserradero,P1,29.498,15.005,14.493,1354.178118687721,1354.178118687721,1355.8115047987883,0.0,1355.8115047987883,409
1,135,bano,P1,14.856,14.856,0.0,1355.8115047987883,1355.8115047987883,1356.4058228746767,0.0,1355.8115047987883,409
1,410,aserradero,P1,28.168,13.974,14.194,1354.5323710486405,1355.8115047987883,1357.0170457787615,0.0,1357.0170457787615,410
1,98,drymill,P2,36.016,34.938,1.078,1261.3250477733518,1353.9802951664378,1357.4557425662604,0.0,1261.3250477733518,384
1,136,bano,P1,16.05,16.05,0.0,1357.0170457787615,1357.0170457787615,1357.612342679122,0.0,1357.0170457787615,410
1,411,aserradero,P3,17.068,8.501,8.567,1354.8636383805904,1357.5070457787615,1358.3897905289496,0.49,1358.3897905289496,411
1,412,aserradero,P2,28.503,14.502,14.002,1360.6418824969085,1361.1318824969085,1362.7883184886655,0.49,1362.7883184886655,412
1,65,secado,P2,69.405,67.278,2.127,1294.4057735445715,1337.015067982487,1364.146426222516,0.0,1294.4057735445715,396
1,413,aserradero,P3,30.546,15.566,14.98,1361.4694041327325,1363.2783184886655,1364.7372484270747,0.49,1364.7372484270747,413
1,414,aserradero,P2,7.702,3.816,3.886,1361.4921253298107,1365.2272484270748,1365.5616642191612,0.49,1365.5616642191612,414
1,415,aserradero,P2,29.068,14.766,14.302,1365.3325210093558,1365.5616642191612,1366.970917830451,0.0,1366.970917830451,415
1,99,drymill,P2,38.242,35.432,2.81,1294.4057735445715,1364.146426222516,1367.0429469204219,0.0,1294.4057735445715,396
1,416,aserradero,P1,3.167,1.577,1.59,1365.3325210093558,1367.460917830451,1367.6196485702983,0.49,1367.6196485702983,416
1,66,secado,P2,15.156,14.818,0.337,1362.7883184886655,1364.146426222516,1369.5244714489118,0.0,1362.7883184886655,412
1,137,bano,P1,1.454,1.42,0.034,1367.6196485702983,1375.0,1375.0635582546681,0.0,1367.6196485702983,416
1,67,secado,P2,17.63,17.15,0.48,1366.68477073534,1369.5244714489118,1377.3151388433014,0.0,1366.68477073534,415
1,100,drymill,P2,38.553,35.737,2.816,1309.443960998943,1375.0,1377.8268710507032,0.0,1309.443960998943,396
1,417,aserradero,P3,30.017,15.367,14.65,1377.2644936079162,1377.7544936079162,1379.233418758011,0.49,1379.233418758011,417
1,101,drymill,P2,24.573,23.882,0.692,1365.7510896906945,1377.8268710507032,1379.694724740623,0.0,1365.7510896906945,415
1,418,aserradero,P2,30.623,15.276,15.347,1378.23000208478,1379.7234187580111,1381.2468874732917,0.49,1381.2468874732917,418
1,419,aserradero,P2,13.217,6.57,6.647,1378.4302542359144,1381.2468874732917,1381.8626463224032,0.0,1381.8626463224032,419
1,420,aserradero,P2,28.262,13.865,14.397,1381.715811351624,1381.8626463224032,1383.4547073333474,0.0,1383.4547073333474,420
1,421,aserradero,P2,29.92,15.063,14.858,1382.967388894149,1383.4547073333474,1385.027660153125,0.0,1385.027660153125,421
1,422,aserradero,P2,30.056,15.129,14.927,1384.5550734459578,1385.027660153125,1386.6343024550545,0.0,1386.6343024550545,422
