replication,buffer,time_h,event_type,product,delta_m3,level_after_m3
1,stock_aserrado,2248.708788616747,PUT,P1,15.0,486.2563797831383
1,stock_aserrado,2248.708788616747,GET,P1,-15.0,471.2563797831383
1,log_yard,2249.0706269839616,PUT,LOG,27.79120723184554,415.8372433312434
1,log_yard,2249.1987886167467,GET,LOG,-30.0,385.8372433312434
1,log_yard,2249.9074310695255,PUT,LOG,23.965862171048908,409.80310550229234
1,stock_aserrado,2250.812168457526,PUT,P2,15.0,486.2563797831383
1,log_yard,2250.812168457526,GET,LOG,-30.0,379.80310550229234
1,log_yard,2251.325767112473,PUT,LOG,33.43673449230563,413.23983999459796
1,stock_aserrado,2252.3951629244716,PUT,P2,15.0,501.2563797831383
1,log_yard,2252.8851629244714,GET,LOG,-30.0,383.23983999459796
1,stock_aserrado,2254.3746953242385,PUT,P3,15.0,516.2563797831383
1,log_yard,2254.8646953242383,GET,LOG,-30.0,353.23983999459796
1,stock_aserrado,2256.3715979113545,PUT,P2,15.0,531.2563797831383
1,stock_seco,2262.02551829015,PUT,P3,77.6,77.6
1,stock_aserrado,2262.02551829015,GET,P3,-80.0,451.2563797831383
1,stock_seco,2263.0,GET,P3,-40.0,37.599999999999994
1,log_yard,2263.0,GET,LOG,-30.0,323.23983999459796
1,stock_aserrado,2264.4715574345196,PUT,P2,15.0,466.2563797831383
1,log_yard,2264.4715574345196,GET,LOG,-30.0,293.23983999459796
1,log_yard,2264.6220366047232,PUT,LOG,29.98484210060012,323.2246820951981
1,log_yard,2265.0812806943654,PUT,LOG,27.68927073073359,350.9139528259317
1,stock_aserrado,2266.069392647722,PUT,P2,15.0,481.2563797831383
1,log_yard,2266.298318672568,PUT,LOG,30.34984219591755,381.26379502184926
1,log_yard,2266.559392647722,GET,LOG,-30.0,351.26379502184926
1,stock_drymill,2266.605292201456,PUT,P3,38.0,38.0
1,stock_drymill,2266.605292201456,GET,P3,-38.0,0.0
1,stock_seco,2266.605292201456,GET,P3,-37.599999999999994,0.0
1,stock_aserrado,2268.1355273618883,PUT,P1,15.0,496.2563797831383
1,stock_aserrado,2268.1355273618883,GET,P1,-15.0,481.2563797831383
1,log_yard,2268.3822893302176,PUT,LOG,33.493881399952414,384.75767642180165
1,log_yard,2268.625527361888,GET,LOG,-30.0,354.75767642180165
1,stock_drymill,2269.49640035749,PUT,P3,35.71999999999999,35.71999999999999
1,stock_aserrado,2270.155808784124,PUT,P2,15.0,496.2563797831383
1,log_yard,2270.645808784124,GET,LOG,-30.0,324.75767642180165
1,stock_drymill,2270.7474493572954,GET,P3,-35.71999999999999,0.0
1,stock_aserrado,2272.040286186402,PUT,P3,15.0,511.2563797831383
1,log_yard,2272.530286186402,GET,LOG,-30.0,294.75767642180165
1,log_yard,2272.9343305130765,PUT,LOG,38.694204354146386,333.45188077594804
1,stock_aserrado,2274.13621875942,PUT,P1,15.0,526.2563797831383
1,stock_aserrado,2274.13621875942,GET,P1,-15.0,511.2563797831383
1,log_yard,2274.6262187594198,GET,LOG,-30.0,303.45188077594804
1,stock_aserrado,2276.1907008239978,PUT,P2,15.0,526.2563797831383
1,log_yard,2276.1907008239978,GET,LOG,-30.0,273.45188077594804
1,log_yard,2278.4916791365135,PUT,LOG,35.10336647780812,308.5552472537562
1,log_yard,2288.9732707753196,PUT,LOG,26.41183618954344,334.96708344329966
1,stock_seco,2289.236889280213,PUT,P3,77.6,77.6
1,stock_aserrado,2289.236889280213,GET,P3,-80.0,446.2563797831383
1,stock_seco,2289.236889280213,GET,P3,-40.0,37.599999999999994
1,stock_aserrado,2289.236889280213,PUT,P2,15.0,461.2563797831383
1,log_yard,2289.236889280213,GET,LOG,-30.0,304.96708344329966
1,stock_aserrado,2290.6470977079557,PUT,P2,15.0,476.2563797831383
1,log_yard,2290.6470977079557,GET,LOG,-30.0,274.96708344329966
1,stock_aserrado,2292.074204417812,PUT,P2,15.0,491.2563797831383
1,log_yard,2292.5642044178117,GET,LOG,-30.0,244.96708344329966
1,stock_drymill,2292.7118540155684,PUT,P3,38.0,38.0
1,stock_drymill,2292.7118540155684,GET,P3,-38.0,0.0
1,stock_seco,2292.7118540155684,GET,P3,-37.599999999999994,0.0
1,log_yard,2293.6561236172374,PUT,LOG,42.46544364257011,287.43252708586976
1,stock_aserrado,2294.1910160695084,PUT,P3,15.0,506.2563797831383
1,log_yard,2294.296595546448,PUT,LOG,33.36141648447072,320.7939435703405
1,log_yard,2294.681016069508,GET,LOG,-30.0,290.7939435703405
1,stock_drymill,2295.3565369456387,PUT,P3,35.71999999999999,35.71999999999999
1,stock_aserrado,2296.2658317224214,PUT,P1,15.0,521.2563797831383
1,stock_aserrado,2296.2658317224214,GET,P1,-15.0,506.2563797831383
1,stock_drymill,2296.5989310846253,GET,P3,-35.71999999999999,0.0
1,log_yard,2296.755831722421,GET,LOG,-30.0,260.7939435703405
1,log_yard,2298.2520996434514,PUT,LOG,39.0000174929296,299.7939610632701
1,stock_aserrado,2298.327565683042,PUT,P3,15.0,521.2563797831383
1,log_yard,2298.327565683042,GET,LOG,-30.0,269.7939610632701
1,log_yard,2300.105520338107,PUT,LOG,25.11845759999144,294.9124186632615
1,stock_seco,2320.0783623582643,PUT,P3,77.6,77.6
1,stock_aserrado,2320.0783623582643,GET,P3,-80.0,441.2563797831383
1,stock_seco,2320.0783623582643,GET,P3,-40.0,37.599999999999994
1,stock_aserrado,2320.0783623582643,PUT,P3,15.0,456.2563797831383
1,log_yard,2320.5541440398733,PUT,LOG,31.077291829290786,325.9897104925523
1,log_yard,2320.568362358264,GET,LOG,-30.0,295.9897104925523
1,stock_aserrado,2321.8473745033516,PUT,P2,15.0,471.2563797831383
1,log_yard,2321.8473745033516,GET,LOG,-30.0,265.9897104925523
1,log_yard,2322.1177941844076,PUT,LOG,30.751044270975928,296.74075476352823
1,stock_drymill,2323.2046174992283,PUT,P3,38.0,38.0
1,stock_drymill,2323.2046174992283,GET,P3,-38.0,0.0
1,stock_seco,2323.2046174992283,GET,P3,-37.599999999999994,0.0
1,stock_aserrado,2323.6157760692827,PUT,P2,15.0,486.2563797831383
1,log_yard,2324.068157516586,PUT,LOG,27.07414354675354,323.81489831028176
1,log_yard,2324.1057760692825,GET,LOG,-30.0,293.81489831028176
1,stock_aserrado,2325.5509118923183,PUT,P1,15.0,501.2563797831383
1,log_yard,2325.5509118923183,GET,LOG,-30.0,263.81489831028176
1,stock_aserrado,2325.5509118923183,GET,P1,-15.0,486.2563797831383
1,log_yard,2326.084584615203,PUT,LOG,29.492717700769912,293.30761601105166
1,stock_drymill,2326.2112638263206,PUT,P3,35.71999999999999,35.71999999999999
1,log_yard,2326.3883853003945,PUT,LOG,32.28260266350318,325.5902186745548
1,stock_aserrado,2327.1240563937677,PUT,P1,15.0,501.2563797831383
1,stock_drymill,2327.836848319339,GET,P3,-35.71999999999999,0.0
1,stock_seco,2352.3035599860223,PUT,P3,77.6,77.6
1,stock_aserrado,2352.3035599860223,GET,P3,-80.0,421.2563797831383
1,stock_seco,2359.0,GET,P3,-40.0,37.599999999999994
1,stock_aserrado,2359.0,GET,P1,-15.0,406.2563797831383
1,log_yard,2359.0,GET,LOG,-30.0,295.5902186745548
1,log_yard,2360.421502735539,PUT,LOG,33.77833127417177,329.3685499487266
1,stock_aserrado,2360.586398531378,PUT,P1,15.0,421.2563797831383
1,stock_aserrado,2360.586398531378,GET,P1,-15.0,406.2563797831383
1,log_yard,2361.076398531378,GET,LOG,-30.0,299.3685499487266
1,stock_drymill,2362.3254859566086,PUT,P3,38.0,38.0
1,stock_drymill,2362.3254859566086,GET,P3,-38.0,0.0
1,stock_seco,2362.3254859566086,GET,P3,-37.599999999999994,0.0
1,stock_aserrado,2362.5443017885536,PUT,P2,15.0,421.2563797831383
1,log_yard,2363.0343017885534,GET,LOG,-30.0,269.3685499487266
1,log_yard,2364.1845884683958,PUT,LOG,29.591174068671133,298.9597240173977
1,stock_aserrado,2364.5631740664085,PUT,P3,15.0,436.2563797831383
1,log_yard,2365.0531740664082,GET,LOG,-30.0,268.9597240173977
1,stock_drymill,2365.152714477477,PUT,P3,35.71999999999999,35.71999999999999
1,log_yard,2365.588394874575,PUT,LOG,25.253983907325022,294.2137079247227
1,stock_drymill,2366.004021659937,GET,P3,-35.71999999999999,0.0
1,log_yard,2366.1370930728303,PUT,LOG,27.41652333438419,321.6302312591069
1,stock_aserrado,2366.4113238610676,PUT,P2,15.0,451.2563797831383
1,log_yard,2366.9013238610673,GET,LOG,-30.0,291.6302312591069
1,log_yard,2368.0184823447025,PUT,LOG,32.85649334214289,324.48672460124976
1,stock_aserrado,2368.3504826594335,PUT,P1,15.0,466.2563797831383
1,stock_aserrado,2368.3504826594335,GET,P1,-15.0,451.2563797831383
1,log_yard,2368.8404826594333,GET,LOG,-30.0,294.48672460124976
1,stock_aserrado,2370.4620722284367,PUT,P3,15.0,466.2563797831383
1,log_yard,2370.4620722284367,GET,LOG,-30.0,264.48672460124976
1,stock_aserrado,2371.9004763430667,PUT,P3,15.0,481.2563797831383
1,log_yard,2371.9004763430667,GET,LOG,-30.0,234.48672460124976
1,log_yard,2372.616154319598,PUT,LOG,31.496464505243758,265.9831891064935
1,stock_aserrado,2373.3243666281155,PUT,P3,15.0,496.2563797831383
1,log_yard,2373.8143666281153,GET,LOG,-30.0,235.9831891064935
1,log_yard,2374.3041508725255,PUT,LOG,18.904132860982667,254.88732196747617
1,stock_aserrado,2375.233900151066,PUT,P1,15.0,511.2563797831383
1,stock_aserrado,2383.0,GET,P1,-15.0,496.2563797831383
1,log_yard,2383.49,GET,LOG,-30.0,224.88732196747617
1,stock_aserrado,2385.0024329957982,PUT,P2,15.0,511.2563797831383
1,log_yard,2385.0024329957982,GET,LOG,-30.0,194.88732196747617
1,log_yard,2386.1411145778284,PUT,LOG,26.492089319114,221.37941128659017
1,log_yard,2386.388278743431,PUT,LOG,32.390561136024765,253.76997242261493
1,stock_aserrado,2386.4151452281194,PUT,P2,15.0,526.2563797831383
1,log_yard,2386.905145228119,GET,LOG,-30.0,223.76997242261493
1,stock_seco,2387.093844237276,PUT,P3,77.6,77.6
1,stock_aserrado,2387.093844237276,GET,P3,-80.0,446.2563797831383
1,stock_seco,2387.093844237276,GET,P3,-40.0,37.599999999999994
1,log_yard,2387.825321662632,PUT,LOG,23.6626974695747,247.43266989218964
1,stock_aserrado,2388.606104351374,PUT,P1,15.0,461.2563797831383
1,log_yard,2388.606104351374,GET,LOG,-30.0,217.43266989218964
1,stock_aserrado,2388.606104351374,GET,P1,-15.0,446.2563797831383
1,log_yard,2388.847966627763,PUT,LOG,31.76320040620371,249.19587029839334
1,stock_aserrado,2390.3209498160254,PUT,P1,15.0,461.2563797831383
1,stock_aserrado,2390.3209498160254,GET,P1,-15.0,446.2563797831383
1,log_yard,2390.810949816025,GET,LOG,-30.0,219.19587029839334
1,stock_drymill,2390.8429064346815,PUT,P3,38.0,38.0
1,stock_drymill,2390.8429064346815,GET,P3,-38.0,0.0
1,stock_seco,2390.8429064346815,GET,P3,-37.599999999999994,0.0
1,log_yard,2391.1680738179534,PUT,LOG,31.934090430855985,251.12996072924932
1,stock_aserrado,2392.241466733941,PUT,P2,15.0,461.2563797831383
1,log_yard,2392.7314667339406,GET,LOG,-30.0,221.12996072924932
1,stock_aserrado,2394.1319739385954,PUT,P1,15.0,476.2563797831383
1,stock_aserrado,2394.1319739385954,GET,P1,-15.0,461.2563797831383
1,stock_drymill,2394.136592259162,PUT,P3,35.71999999999999,35.71999999999999
1,stock_drymill,2394.599616700623,GET,P3,-35.71999999999999,0.0
1,log_yard,2394.621973938595,GET,LOG,-30.0,191.12996072924932
1,stock_aserrado,2396.1101088313635,PUT,P2,15.0,476.2563797831383
1,log_yard,2396.1101088313635,GET,LOG,-30.0,161.12996072924932
1,log_yard,2397.0328658402273,PUT,LOG,32.82202323475232,193.95198396400164
1,stock_aserrado,2397.6588589734433,PUT,P2,15.0,491.2563797831383
1,log_yard,2397.6588589734433,GET,LOG,-30.0,163.95198396400164
1,stock_aserrado,2399.071942616772,PUT,P2,15.0,506.2563797831383
1,log_yard,2407.49,GET,LOG,-30.0,133.95198396400164
1,log_yard,2408.2723443759583,PUT,LOG,32.163783438183536,166.11576740218518
1,stock_aserrado,2408.7779286943837,PUT,P3,15.0,521.2563797831383
1,log_yard,2409.2679286943835,GET,LOG,-30.0,136.11576740218518
1,log_yard,2411.39850580751,PUT,LOG,27.449846748438677,163.56561415062387
1,log_yard,2412.1259204150747,PUT,LOG,34.377914048742085,197.94352819936597
1,stock_seco,2417.9458301992963,PUT,P3,77.6,77.6
1,stock_aserrado,2417.9458301992963,GET,P3,-80.0,441.2563797831383
1,stock_seco,2417.9458301992963,GET,P3,-40.0,37.599999999999994
1,stock_aserrado,2417.9458301992963,PUT,P2,15.0,456.2563797831383
1,log_yard,2417.9458301992963,GET,LOG,-30.0,167.94352819936597
1,log_yard,2419.0131711027457,PUT,LOG,36.16088710895055,204.1044153083165
1,stock_aserrado,2419.535308276144,PUT,P2,15.0,471.2563797831383
1,log_yard,2419.535308276144,GET,LOG,-30.0,174.1044153083165
1,log_yard,2420.000244710029,PUT,LOG,41.55468871441315,215.65910402272965
1,log_yard,2420.1821740369473,PUT,LOG,25.75931484802117,241.41841887075083
1,stock_aserrado,2421.0099219969193,PUT,P2,15.0,486.2563797831383
1,log_yard,2421.0099219969193,GET,LOG,-30.0,211.41841887075083
1,stock_drymill,2421.1338171701386,PUT,P3,38.0,38.0
1,stock_drymill,2421.1338171701386,GET,P3,-38.0,0.0
1,stock_seco,2421.1338171701386,GET,P3,-37.599999999999994,0.0
1,stock_aserrado,2422.391994087882,PUT,P2,15.0,501.2563797831383
1,log_yard,2422.391994087882,GET,LOG,-30.0,181.41841887075083
1,stock_aserrado,2423.8304171151544,PUT,P2,15.0,516.2563797831383
1,stock_drymill,2424.4395311370145,PUT,P3,35.71999999999999,35.71999999999999
1,stock_drymill,2424.4395311370145,GET,P3,-35.71999999999999,0.0
1,log_yard,2431.49,GET,LOG,-30.0,151.41841887075083
1,stock_aserrado,2432.926557669086,PUT,P1,15.0,531.2563797831383
1,stock_aserrado,2432.926557669086,GET,P1,-15.0,516.2563797831383
1,log_yard,2433.4165576690857,GET,LOG,-30.0,121.41841887075083
1,log_yard,2434.8583801825575,PUT,LOG,33.18761209431525,154.60603096506608
1,stock_aserrado,2434.898499122431,PUT,P2,15.0,531.2563797831383
1,log_yard,2434.898499122431,GET,LOG,-30.0,124.60603096506608
1,log_yard,2435.3656167407344,PUT,LOG,27.83243793678241,152.4384689018485
1,log_yard,2435.512999581248,PUT,LOG,35.312354115800886,187.7508230176494
1,log_yard,2443.690106951647,PUT,LOG,39.008870930768865,226.75969394841826
1,stock_seco,2444.0546595583237,PUT,P3,77.6,77.6
1,stock_aserrado,2444.0546595583237,GET,P3,-21.256379783137874,510.00000000000045
1,stock_seco,2444.0546595583237,GET,P3,-40.0,37.599999999999994
1,stock_aserrado,2444.0546595583237,PUT,P2,15.0,525.0000000000005
1,log_yard,2444.5446595583235,GET,LOG,-30.0,196.75969394841826
1,log_yard,2446.4318315463297,PUT,LOG,35.46923909453865,232.2289330429569
1,log_yard,2446.664982380881,PUT,LOG,40.468547702010774,272.69748074496766
1,stock_drymill,2447.2626484825028,PUT,P3,38.0,38.0
1,stock_drymill,2447.2626484825028,GET,P3,-38.0,0.0
1,stock_seco,2453.6099016710446,PUT,P3,20.618688389643737,58.21868838964373
1,stock_seco,2455.0,GET,P3,-40.0,18.21868838964373
1,stock_aserrado,2455.0199016710444,GET,P2,-80.0,445.00000000000045
1,stock_aserrado,2455.0199016710444,PUT,P3,15.0,460.00000000000045
1,log_yard,2455.509901671044,GET,LOG,-30.0,242.69748074496766
1,log_yard,2455.99259834051,PUT,LOG,28.57169930986529,271.26918005483293
1,log_yard,2456.67692337293,PUT,LOG,37.17203477949946,308.4412148343324
1,stock_aserrado,2457.251626107913,PUT,P2,15.0,475.00000000000045
1,log_yard,2457.251626107913,GET,LOG,-30.0,278.4412148343324
1,stock_drymill,2458.4215764485734,PUT,P3,38.0,38.0
1,stock_drymill,2458.4215764485734,GET,P3,-38.0,0.0
1,stock_seco,2458.4215764485734,GET,P3,-18.21868838964373,0.0
1,log_yard,2458.5281815560584,PUT,LOG,26.64150280633935,305.0827176406718
1,stock_aserrado,2458.8239224733115,PUT,P2,15.0,490.00000000000045
1,log_yard,2458.8239224733115,GET,LOG,-30.0,275.0827176406718
1,log_yard,2459.7329565989126,PUT,LOG,35.05979063965811,310.1425082803299
1,stock_drymill,2459.918075084683,PUT,P3,17.307753970161542,17.307753970161542
1,stock_aserrado,2460.2123487405165,PUT,P2,15.0,505.00000000000045
1,log_yard,2460.7023487405163,GET,LOG,-30.0,280.1425082803299
1,stock_aserrado,2462.0048012776347,PUT,P3,15.0,520.0000000000005
1,stock_drymill,2462.3580110200646,GET,P3,-17.307753970161542,0.0
1,log_yard,2462.4948012776345,GET,LOG,-30.0,250.14250828032988
1,log_yard,2463.8087644755915,PUT,LOG,30.377535181949202,280.5200434622791
1,stock_aserrado,2463.9950772710204,PUT,P1,15.0,535.0000000000005
1,log_yard,2463.9950772710204,GET,LOG,-30.0,250.5200434622791
1,stock_aserrado,2463.9950772710204,GET,P1,-15.0,520.0000000000005
1,stock_aserrado,2465.4735559815836,PUT,P1,15.0,535.0000000000005
1,stock_aserrado,2465.4735559815836,GET,P1,-15.0,520.0000000000005
1,log_yard,2465.9635559815833,GET,LOG,-30.0,220.5200434622791
1,stock_aserrado,2467.3291813291758,PUT,P3,15.0,535.0000000000005
1,log_yard,2467.3291813291758,GET,LOG,-30.0,190.5200434622791
1,log_yard,2469.841189375223,PUT,LOG,34.45023225957261,224.9702757218517
1,log_yard,2469.9768340210007,PUT,LOG,34.68890575133893,259.65918147319064
1,log_yard,2470.670850506978,PUT,LOG,42.38307003087745,302.0422515040681
1,log_yard,2479.61693717356,PUT,LOG,26.36109542020655,328.4033469242746
1,log_yard,2483.9384522557975,PUT,LOG,24.00756298879211,352.41090991306675
1,stock_seco,2484.2864029373864,PUT,P2,77.6,77.6
1,stock_aserrado,2484.2864029373864,GET,P2,-80.0,455.00000000000045
1,stock_aserrado,2484.2864029373864,PUT,P3,15.0,470.00000000000045
1,log_yard,2484.2864029373864,GET,LOG,-30.0,322.41090991306675
1,log_yard,2484.70553952984,PUT,LOG,29.640311478499083,352.05122139156583
1,stock_seco,2484.8764029373865,GET,P2,-40.0,37.599999999999994
1,stock_aserrado,2485.8678001388726,PUT,P3,15.0,485.00000000000045
1,log_yard,2486.3578001388723,GET,LOG,-30.0,322.05122139156583
1,log_yard,2487.388758157837,PUT,LOG,31.570210667443504,353.62143205900935
1,stock_seco,2487.67864763918,GET,P2,-37.599999999999994,0.0
1,stock_aserrado,2487.75792145038,PUT,P1,15.0,500.00000000000045
1,log_yard,2487.75792145038,GET,LOG,-30.0,323.62143205900935
1,stock_aserrado,2487.75792145038,GET,P1,-15.0,485.00000000000045
1,stock_aserrado,2489.304767542716,PUT,P1,15.0,500.00000000000045
1,stock_aserrado,2489.304767542716,GET,P1,-15.0,485.00000000000045
1,log_yard,2489.582584140606,PUT,LOG,29.73694305018997,353.3583751091993
1,log_yard,2489.794767542716,GET,LOG,-30.0,323.3583751091993
1,stock_aserrado,2491.178687432994,PUT,P3,15.0,500.00000000000045
1,log_yard,2491.668687432994,GET,LOG,-30.0,293.3583751091993
1,log_yard,2492.373946595589,PUT,LOG,24.013435371221178,317.3718104804205
1,stock_aserrado,2493.2064193024157,PUT,P1,15.0,515.0000000000005
1,log_yard,2493.2064193024157,GET,LOG,-30.0,287.3718104804205
1,stock_aserrado,2493.2064193024157,GET,P1,-15.0,500.00000000000045
1,stock_aserrado,2494.782781120448,PUT,P1,15.0,515.0000000000005
1,stock_aserrado,2494.782781120448,GET,P1,-15.0,500.00000000000045
1,log_yard,2495.2727811204477,GET,LOG,-30.0,257.3718104804205
1,stock_aserrado,2496.908536483374,PUT,P3,15.0,515.0000000000005
1,stock_seco,2513.167742609871,PUT,P2,77.6,77.6
1,stock_aserrado,2513.167742609871,GET,P2,-80.0,435.00000000000045
1,stock_seco,2527.0,GET,P2,-40.0,37.599999999999994
1,log_yard,2527.49,GET,LOG,-30.0,227.3718104804205
1,stock_aserrado,2529.0198005086236,PUT,P2,15.0,450.00000000000045
1,log_yard,2529.5098005086234,GET,LOG,-30.0,197.3718104804205
1,stock_seco,2529.759127483036,GET,P2,-37.599999999999994,0.0
1,log_yard,2530.9868761273915,PUT,LOG,29.49631997746854,226.86813045788904
1,stock_aserrado,2531.161651778641,PUT,P1,15.0,465.00000000000045
1,stock_aserrado,2531.161651778641,GET,P1,-15.0,450.00000000000045
1,log_yard,2531.651651778641,GET,LOG,-30.0,196.86813045788904
1,stock_aserrado,2533.2097883283145,PUT,P2,15.0,465.00000000000045
1,log_yard,2533.6997883283143,GET,LOG,-30.0,166.86813045788904
1,stock_aserrado,2535.4811231618887,PUT,P3,15.0,480.00000000000045
1,log_yard,2535.4811231618887,GET,LOG,-30.0,136.86813045788904
1,log_yard,2536.430121804566,PUT,LOG,23.868449830237402,160.73658028812645
1,log_yard,2536.4434577459306,PUT,LOG,21.58245383704925,182.3190341251757
1,stock_aserrado,2536.9692948028637,PUT,P3,15.0,495.00000000000045
1,log_yard,2537.3345880090455,PUT,LOG,28.21818335007575,210.53721747525145
1,log_yard,2537.4592948028635,GET,LOG,-30.0,180.53721747525145
1,stock_seco,2538.8818741609202,PUT,P2,77.6,77.6
1,stock_aserrado,2538.8818741609202,GET,P2,-80.0,415.00000000000045
1,stock_seco,2538.8818741609202,GET,P2,-40.0,37.599999999999994
1,stock_aserrado,2539.0149652120367,PUT,P2,15.0,430.00000000000045
1,log_yard,2539.5049652120365,GET,LOG,-30.0,150.53721747525145
1,stock_aserrado,2541.025670383664,PUT,P1,15.0,445.00000000000045
1,log_yard,2541.025670383664,GET,LOG,-30.0,120.53721747525145
1,stock_aserrado,2541.025670383664,GET,P1,-15.0,430.00000000000045
1,stock_seco,2541.856253977808,GET,P2,-37.599999999999994,0.0
1,stock_aserrado,2542.5199599978478,PUT,P1,15.0,445.00000000000045
1,log_yard,2542.5199599978478,GET,LOG,-30.0,90.53721747525145
1,stock_aserrado,2542.5199599978478,GET,P1,-15.0,430.00000000000045
1,log_yard,2542.9069473407158,PUT,LOG,32.730732637368924,123.26795011262038
1,stock_aserrado,2544.0499661793783,PUT,P1,15.0,445.00000000000045
1,stock_aserrado,2551.0,GET,P1,-15.0,430.00000000000045
1,log_yard,2551.49,GET,LOG,-30.0,93.26795011262038
1,log_yard,2551.6001042680955,PUT,LOG,31.96516374254784,125.23311385516823
1,log_yard,2552.3313807475024,PUT,LOG,34.72375782008864,159.95687167525688
1,log_yard,2552.5325860688636,PUT,LOG,27.94431837204162,187.90119004729848
1,stock_aserrado,2552.915855576422,PUT,P2,15.0,445.00000000000045
1,log_yard,2552.915855576422,GET,LOG,-30.0,157.90119004729848
1,log_yard,2553.6300678921957,PUT,LOG,36.27283297111849,194.17402301841696
1,log_yard,2554.4907160697644,PUT,LOG,25.218187817863395,219.39221083628036
1,stock_aserrado,2554.502530249057,PUT,P2,15.0,460.00000000000045
1,log_yard,2554.502530249057,GET,LOG,-30.0,189.39221083628036
1,stock_aserrado,2555.9471914225833,PUT,P2,15.0,475.00000000000045
1,log_yard,2556.437191422583,GET,LOG,-30.0,159.39221083628036
1,log_yard,2556.9574718618587,PUT,LOG,30.36987274215747,189.76208357843782
1,stock_aserrado,2557.7090961605263,PUT,P3,15.0,490.00000000000045
1,log_yard,2558.199096160526,GET,LOG,-30.0,159.76208357843782
1,log_yard,2558.988716384405,PUT,LOG,27.656277871697895,187.4183614501357
1,stock_aserrado,2560.008259774388,PUT,P1,15.0,505.00000000000045
1,stock_aserrado,2560.008259774388,GET,P1,-15.0,490.00000000000045
1,log_yard,2560.498259774388,GET,LOG,-30.0,157.4183614501357
1,stock_aserrado,2561.99673857371,PUT,P2,15.0,505.00000000000045
1,log_yard,2562.4867385737098,GET,LOG,-30.0,127.4183614501357
1,stock_aserrado,2563.887639897686,PUT,P3,15.0,520.0000000000005
1,log_yard,2564.3776398976856,GET,LOG,-30.0,97.4183614501357
1,stock_aserrado,2565.803317128664,PUT,P2,15.0,535.0000000000005
1,log_yard,2565.803317128664,GET,LOG,-30.0,67.4183614501357
1,stock_seco,2568.0411814438457,PUT,P2,77.6,77.6
1,stock_aserrado,2568.0411814438457,GET,P2,-80.0,455.00000000000045
1,stock_aserrado,2568.0411814438457,PUT,P2,15.0,470.00000000000045
1,stock_seco,2575.0,GET,P2,-40.0,37.599999999999994
1,log_yard,2575.0,GET,LOG,-30.0,37.418361450135706
1,log_yard,2576.2291371931083,PUT,LOG,30.57467772313306,67.99303917326877
1,log_yard,2576.316385157558,PUT,LOG,29.90553732628333,97.89857649955209
1,stock_aserrado,2576.7095953379094,PUT,P2,15.0,485.00000000000045
1,log_yard,2577.199595337909,GET,LOG,-30.0,67.89857649955209
1,log_yard,2577.7829558846593,PUT,LOG,31.775485351228397,99.67406185078049
1,stock_seco,2578.033675726607,GET,P2,-37.599999999999994,0.0
1,stock_aserrado,2578.7256175614107,PUT,P1,15.0,500.00000000000045
1,stock_aserrado,2578.7256175614107,GET,P1,-15.0,485.00000000000045
1,log_yard,2578.882128229925,PUT,LOG,39.01476001417088,138.68882186495136
1,log_yard,2579.2156175614105,GET,LOG,-30.0,108.68882186495136
1,stock_aserrado,2580.7948317514147,PUT,P3,15.0,500.00000000000045
1,log_yard,2581.2848317514145,GET,LOG,-30.0,78.68882186495136
1,log_yard,2582.3255337116334,PUT,LOG,34.7858459116441,113.47466777659547
1,stock_aserrado,2582.871628321729,PUT,P1,15.0,515.0000000000005
1,stock_aserrado,2582.871628321729,GET,P1,-15.0,500.00000000000045
1,log_yard,2583.361628321729,GET,LOG,-30.0,83.47466777659547
1,log_yard,2584.2245009372446,PUT,LOG,43.50457445497764,126.97924223157311
1,stock_aserrado,2584.8472783615207,PUT,P3,15.0,515.0000000000005
1,log_yard,2584.8472783615207,GET,LOG,-30.0,96.97924223157311
1,log_yard,2585.5722826934025,PUT,LOG,23.10226980060796,120.08151203218107
1,stock_aserrado,2586.3938976332356,PUT,P3,15.0,530.0000000000005
1,log_yard,2586.8838976332354,GET,LOG,-30.0,90.08151203218107
1,log_yard,2587.4104621895804,PUT,LOG,23.19868575623466,113.28019778841573
1,log_yard,2599.345341512,PUT,LOG,35.580326954312035,148.86052474272776
1,log_yard,2599.996901308398,PUT,LOG,37.19407130758282,186.05459605031058
1,log_yard,2602.2437531130154,PUT,LOG,28.763773950918065,214.81837000122863
1,stock_seco,2604.0829528251934,PUT,P2,77.6,77.6
1,stock_aserrado,2604.0829528251934,GET,P2,-80.0,450.00000000000045
1,stock_seco,2604.0829528251934,GET,P2,-40.0,37.599999999999994
1,stock_aserrado,2604.0829528251934,PUT,P2,15.0,465.00000000000045
1,log_yard,2604.0829528251934,GET,LOG,-30.0,184.81837000122863
1,stock_aserrado,2605.588617042187,PUT,P2,15.0,480.00000000000045
1,log_yard,2605.588617042187,GET,LOG,-30.0,154.81837000122863
1,log_yard,2605.8832423833537,PUT,LOG,37.11732235985078,191.93569236107942
1,stock_aserrado,2607.075706036157,PUT,P2,15.0,495.00000000000045
1,log_yard,2607.075706036157,GET,LOG,-30.0,161.93569236107942
1,stock_seco,2607.1368001268593,GET,P2,-37.599999999999994,0.0
1,stock_aserrado,2608.4281650781286,PUT,P2,15.0,510.00000000000045
1,log_yard,2608.9181650781284,GET,LOG,-30.0,131.93569236107942
1,log_yard,2610.0748795412196,PUT,LOG,40.14340116285674,172.07909352393617
